fid,season,playerid,g,pr,pryds,prtd,kr,kryds,krtd
30,1996,HAWKCOU001,16,1,-1,0,,,
30,1996,ALSTMIK001,16,,,,1,14,0
30,1995,EDMOBOB001,16,29,293,0,58,1147,0
30,1995,ELLIJER001,16,,,,15,261,0
30,1995,BUCKCUR001,15,,,,2,29,0
30,1995,ARMSTYJ001,16,,,,1,6,0
30,1994,TURNVER001,12,21,218,1,43,886,0
30,1994,HAWKCOU001,13,5,28,0,,,
30,1994,EVERTHO001,15,2,2,0,,,
30,1994,WILSCHA001,14,,,,10,251,0
30,1994,BUCKCUR001,13,,,,8,177,0
30,1994,GREEROG001,11,,,,2,33,0
30,1994,CULPBRA001,16,,,,2,30,0
30,1994,MOORDAV001,15,,,,2,27,0
30,1994,HARRRUD001,8,,,,1,12,0
30,1994,ARMSTYJ001,16,,,,1,6,0
30,1994,CARTMAR002,16,,,,1,0,0
30,1993,ANDEGAR003,6,17,113,0,12,181,0
30,1993,HAWKCOU001,16,15,166,0,,,
30,1993,CLAIROB001,5,6,32,0,4,57,0
30,1993,WILSCHA001,15,,,,23,454,0
30,1993,ROYSMAZ001,14,,,,8,102,0
30,1993,TURNVER001,1,,,,6,61,0
30,1993,WORKVIN001,16,,,,5,67,0
30,1992,HAWKCOU001,16,13,53,0,9,118,0
30,1992,DREWWIL001,9,7,62,0,,,
30,1992,ANDEGAR003,15,6,45,0,29,564,0
30,1992,THOMGEO003,5,,,,3,72,0
30,1992,BROOJAM002,2,,,,3,49,0
30,1992,RYANTIM002,16,,,,2,24,0
30,1992,MAYFCOR001,11,,,,2,22,0
30,1992,WILSCHA001,2,,,,1,23,0
30,1992,CHAMALA001,13,,,,1,9,0
30,1991,DREWWIL001,16,38,360,0,12,246,0
30,1991,CARTCAR001,11,1,1,0,,,
30,1991,ANDEGAR003,16,,,,34,643,0
30,1991,HARDROB002,16,,,,8,119,0
30,1991,WILSROB001,16,,,,2,19,0
30,1991,COBBREG001,16,,,,2,15,0
30,1991,RYANTIM002,15,,,,1,4,0
30,1991,HALLRON002,15,,,,1,1,0
30,1990,DREWWIL001,16,23,184,0,14,244,0
30,1990,PEEBDAN001,10,,,,18,369,0
30,1990,HARVJOH001,16,,,,12,207,0
30,1990,COBBREG001,16,,,,11,223,0
30,1990,ANDEGAR003,16,,,,6,123,0
30,1990,COLESID001,16,,,,1,9,0
30,1990,HALLRON002,16,,,,1,0,0
30,1989,DREWWIL001,16,20,220,0,1,26,0
30,1989,FUTRBOB001,16,12,76,0,4,58,0
30,1989,ELDEDON001,16,,,,40,685,0
30,1989,STAMSYL001,10,,,,9,145,0
30,1989,HOWAWIL001,16,,,,5,82,0
30,1989,WILDJAM001,15,,,,2,42,0
30,1989,PILLFRA001,3,,,,1,17,0
30,1988,FUTRBOB001,16,27,283,0,2,38,0
30,1988,SMITJEF002,16,8,45,0,10,180,0
30,1988,ELDEDON001,16,1,0,0,34,772,0
30,1988,SMITDON004,10,,,,9,188,0
30,1988,MCADDER001,5,,,,4,108,0
30,1988,PILLFRA001,15,,,,3,38,0
30,1988,HOWAWIL001,15,,,,2,21,0
30,1987,FUTRBOB001,12,24,213,0,31,609,0
30,1987,WALLHER001,2,4,12,0,6,136,0
30,1987,CURRIVO001,3,3,32,0,3,53,0
30,1987,SMITJEF002,12,,,,5,84,0
30,1987,MILLSOL001,8,,,,3,68,0
30,1987,RICKHAR001,3,,,,1,26,0
30,1987,WRIGADR001,3,,,,1,17,0
30,1987,GLADCHA001,2,,,,1,16,0
30,1987,BARTSTE002,9,,,,1,15,0
30,1987,HILLBRU001,8,,,,1,8,0
30,1987,HOWABOB003,12,,,,1,5,0
30,1987,CARRMAR001,10,,,,1,0,0
30,1987,WALKKEV001,3,,,,1,0,0
30,1986,FUTRBOB001,16,14,67,0,5,115,0
30,1986,WALKKEV001,4,9,27,0,8,146,0
30,1986,HARRLEO001,6,3,16,0,4,63,0
30,1986,FREEPHI001,15,,,,31,582,0
30,1986,WONSNAT001,10,,,,10,208,0
30,1986,HOWABOB003,7,,,,4,71,0
30,1986,FRANPAT001,8,,,,3,23,0
30,1986,WILLDAV004,15,,,,2,29,0
30,1986,MAGECAL001,16,,,,2,21,0
30,1986,ALLEGRE001,2,,,,1,21,0
30,1986,HEFLVIN001,6,,,,1,15,0
30,1986,CURRCRA001,16,,,,1,6,0
30,1986,BOATMAC001,7,,,,1,2,0
30,1986,DUNNKDA001,7,,,,1,0,0
30,1986,RANDERV001,16,,,,1,0,0
30,1985,PRIOMIK001,16,13,105,0,10,131,0
30,1985,BRIGLEO001,8,12,124,0,11,213,0
30,1985,FREEPHI001,14,,,,48,1085,0
30,1985,SPRIRON001,12,,,,5,112,0
30,1985,VERSDAV001,1,,,,4,61,0
30,1985,MAGECAL001,16,,,,2,20,0
30,1984,BRIGLEO001,12,23,173,0,16,303,0
30,1984,HOLTJOH001,15,6,17,0,,,
30,1984,BELLTHE001,15,4,10,0,,,
30,1984,THOMZAC001,2,1,7,0,,,
30,1984,MORTMIC001,16,,,,38,835,0
30,1984,OWENJAM001,4,,,,8,168,0
30,1984,WOODRIC001,16,,,,5,43,0
30,1984,SPRADAN001,15,,,,1,5,0
30,1983,TYLEAND001,14,27,208,0,,,
30,1983,BELLTHE001,16,10,48,0,,,
30,1983,HOLTJOH001,16,5,43,0,,,
30,1983,MORTMIC001,16,,,,30,689,0
30,1983,OWENJAM001,12,,,,20,380,0
30,1983,SMITJOH004,16,,,,8,136,0
30,1983,SPRADAN001,16,,,,3,35,0
30,1983,OSTEDWA001,3,,,,2,30,0
30,1983,CARVMEL001,16,,,,2,24,0
30,1983,ARMSADG001,11,,,,1,10,0
30,1983,MIDDTER001,7,,,,1,10,0
30,1983,OBRAJIM001,16,,,,1,0,0
30,1982,HOLTJOH001,9,16,81,0,,,
30,1982,BELLTHE001,9,9,62,0,,,
30,1982,MORTMIC001,9,,,,21,361,0
30,1982,CARVMEL001,9,,,,3,62,0
30,1982,OWENJAM001,8,,,,3,52,0
30,1982,SMITJOH004,9,,,,3,47,0
30,1982,YARNGEO001,9,,,,1,14,0
30,1982,OBRAJIM001,9,,,,1,12,0
30,1982,DAVIJEF001,9,,,,1,0,0
30,1981,BELLTHE001,16,27,132,0,,,
30,1981,HOLTJOH001,16,9,100,0,11,274,0
30,1981,COLZNEA001,16,2,12,0,,,
30,1981,OWENJAM001,16,,,,24,473,0
30,1981,DAVIGAR001,7,,,,5,81,0
30,1981,DAVITON001,16,,,,3,51,0
30,1981,WILDJAM001,16,,,,1,19,0
30,1981,OBRAJIM001,16,,,,1,14,0
30,1981,BRANSCO001,16,,,,1,0,0
30,1980,REECDAN001,16,57,313,0,7,128,0
30,1980,DAVIGAR001,15,,,,44,951,0
30,1980,OBRAJIM001,16,,,,5,46,0
30,1980,HAGIISA001,16,,,,4,82,0
30,1980,DAVITON001,15,,,,4,58,0
30,1980,BERNRIC001,16,,,,1,19,0
30,1980,SAMUTON001,6,,,,1,10,0
30,1980,JORDCUR001,16,,,,1,0,0
30,1979,REECDAN001,16,70,431,0,1,13,0
30,1979,DAVITON001,16,1,7,0,4,33,0
30,1979,RAGSGEO001,15,,,,34,675,0
30,1979,HAGIISA001,16,,,,9,196,0
30,1979,NAFZDAN001,16,,,,2,36,0
30,1979,BERNRIC001,16,,,,1,6,0
30,1978,REECDAN001,15,44,393,0,11,240,0
30,1978,MUCKLAR001,16,7,49,0,2,9,0
30,1978,COTNMAR001,16,5,38,0,,,
30,1978,HAGIISA001,4,4,23,0,4,69,0
30,1978,BROWCED001,14,2,9,0,,,
30,1978,RAGSGEO001,15,,,,24,555,0
30,1978,CARTLOU001,16,,,,6,97,0
30,1978,GILEJIM001,16,,,,5,60,0
30,1978,OBRAJIM001,16,,,,3,48,0
30,1978,MAXSALV001,1,,,,1,17,0
30,1977,REECDAN001,14,31,274,0,3,72,0
30,1977,HAGIISA001,13,17,85,0,21,493,0
30,1977,DAVIANT001,11,,,,15,277,0
30,1977,RAGSGEO001,9,,,,3,68,0
30,1977,NAFZDAN001,14,,,,1,4,0
30,1976,REECDAN001,11,20,143,0,1,30,0
30,1976,MOORMAN001,10,14,106,0,7,134,0
30,1976,DOUGFRE001,7,4,78,0,7,167,0
30,1976,COTNMAR001,14,3,26,0,,,
30,1976,STONKEN001,14,1,11,0,,,
30,1976,HAGIISA001,1,1,2,0,2,35,0
30,1976,MCNEROD001,11,,,,17,384,0
30,1976,CARTLOU001,14,,,,15,300,0
30,1976,JOHNESS001,14,,,,13,287,0
30,1976,DAVICHA002,6,,,,4,73,0
30,1976,DUBOJIM001,14,,,,1,34,0
30,1976,COOPBER001,12,,,,1,22,0
30,1976,PAGAFRE001,14,,,,1,20,0
30,1976,LEMOMIK001,5,,,,1,2,0
31,2018,JENNDAR001,16,,,,22,698,1
31,2018,CRUIDAN001,12,,,,1,39,0
31,2018,JACKADO001,16,16,148,0,,,
31,2018,WILLNIC002,2,4,47,0,,,
31,2018,MATTRIS001,3,4,38,0,,,
31,2018,BATSCAM001,11,3,4,0,,,
31,2017,DECKERI001,16,,,,1,22,0
31,2017,JACKADO001,16,34,290,0,25,578,0
31,2017,WEEMERI001,16,2,15,0,2,18,0
31,2016,MARIMAR001,16,29,235,0,26,560,0
31,2016,BLAKANT001,16,1,1,0,,,
31,2016,ANDRANT001,16,,,,4,37,0
31,2016,WRIGKEN001,11,,,,3,32,0
31,2015,MCCLDEX002,11,24,217,0,13,285,0
31,2015,DOUGHAR001,14,11,73,0,,,
31,2015,COXAPER001,13,3,17,0,,,
31,2015,MCBRTRE001,7,,,,10,190,0
31,2015,SANKBIS001,13,,,,9,192,0
31,2015,ANDRANT001,14,,,,1,13,0
31,2014,MCCLDEX002,14,22,155,0,,,
31,2014,WASHLEO001,16,7,47,0,31,738,0
31,2014,GRIFMIC001,16,1,5,0,,,
31,2014,SANKBIS001,16,,,,7,198,0
31,2014,ANDRANT001,4,,,,5,110,0
31,2014,BATTJAC001,16,,,,2,43,0
31,2014,KLUGKAR001,16,,,,2,32,0
31,2014,MARTMIK002,12,,,,1,0,0
31,2013,REYNDAR001,7,18,135,0,15,355,0
31,2013,WASHLEO001,5,6,78,0,16,481,0
31,2013,WILLDAM001,10,4,12,0,5,123,0
31,2013,WYLIDEV001,2,2,4,0,5,94,0
31,2013,VERNALT001,16,1,11,0,1,17,0
31,2013,BATTJAC001,16,,,,1,26,0
31,2013,BAILPAT001,13,,,,1,0,0
31,2012,REYNDAR001,16,31,410,2,53,1240,1
31,2012,CAMPTOM001,14,0,65,1,,,
31,2012,HAWKLAV001,7,,,,7,205,0
31,2012,STEVCRA001,15,,,,1,18,0
31,2012,MCCOJAS001,16,,,,1,14,0
31,2012,WITHWIL001,14,,,,1,6,0
31,2012,WILLDAM001,13,,,,0,6,0
31,2011,MARIMAR001,16,46,490,1,32,748,0
31,2011,CAMPTOM001,15,1,0,0,0,84,1
31,2010,MARIMAR001,16,27,329,1,60,1530,1
31,2010,HALLAHM001,16,,,,2,21,0
31,2010,COOKJAR001,16,,,,1,3,0
31,2010,GAGEJUS001,11,,,,1,2,0
31,2009,PEARALV001,5,11,112,0,8,174,0
31,2009,KAESKEV001,13,9,34,0,,,
31,2009,MOUTRYA001,14,6,37,0,1,14,0
31,2009,FINNCOR001,13,4,14,0,,,
31,2009,JONEMAR003,3,3,23,0,13,264,0
31,2009,BRITKEN001,16,,,,24,523,0
31,2009,RINGJAV001,7,,,,9,181,0
31,2009,GRIFMIC001,16,,,,6,143,0
31,2009,MCCOJAS001,15,,,,3,72,0
31,2009,CRUMALG001,16,,,,3,20,0
31,2009,STEVCRA001,12,,,,1,14,0
31,2009,HALLAHM001,16,,,,1,12,0
31,2008,CARRCHR001,16,32,323,0,35,984,0
31,2008,DAVICHR004,5,2,6,0,4,119,0
31,2008,HAWKLAV001,13,,,,7,130,0
31,2008,GRIFMIC001,16,,,,2,32,0
31,2008,HALLAHM001,16,,,,2,21,0
31,2008,JOHNCHR004,15,,,,1,17,0
31,2008,STEVCRA001,16,,,,1,16,0
31,2007,DAVICHR004,12,31,293,0,2,37,0
31,2007,JONEBRA002,9,6,29,0,,,
31,2007,BARCCHR001,4,3,34,0,14,304,0
31,2007,FINNCOR001,16,2,11,0,,,
31,2007,GRIFMIC001,16,,,,18,422,0
31,2007,HENRCHR002,7,,,,13,272,0
31,2007,TROUBEN001,16,,,,2,21,0
31,2007,LOWRCAL001,16,,,,1,15,0
31,2007,HARTBEN001,16,,,,1,14,0
31,2007,CRAMCAS001,5,,,,1,13,0
31,2006,JONEADA001,15,34,440,3,20,521,0
31,2006,WADEBOB002,16,3,27,0,50,1194,0
31,2006,SCAIBOA001,14,,,,4,64,0
31,2006,CRAMCAS001,15,,,,3,37,0
31,2006,WHITLEN001,13,,,,1,14,0
31,2006,HARTBEN001,6,,,,1,5,0
31,2005,JONEADA001,15,29,272,1,43,1127,0
31,2005,THURAND001,5,9,31,0,2,42,0
31,2005,JONEBRA002,10,5,75,0,,,
31,2005,THOMLAM002,16,1,31,0,,,
31,2005,WILLTAN001,16,1,9,0,,,
31,2005,ROBYCOU001,13,,,,22,495,0
31,2005,PAYTJAR001,13,,,,2,24,0
31,2005,FLEMTRO001,13,,,,1,9,0
31,2004,MASODER001,16,24,93,0,,,
31,2004,WADDMIC001,16,9,54,0,17,342,0
31,2004,BERLEDD001,16,7,26,0,,,
31,2004,MCADJAS001,11,,,,38,849,0
31,2004,FLEMTRO001,16,,,,18,316,0
31,2004,HOLCROB001,16,,,,3,26,0
31,2004,KINNERR001,9,,,,1,21,0
31,2004,SCHOBOA001,5,,,,1,12,0
31,2004,BENNDRE001,16,,,,1,-8,0
31,2003,MCCAJUS001,16,29,330,1,13,256,0
31,2003,MASODER001,16,8,99,0,5,106,0
31,2003,SCHIJAK001,13,,,,35,703,0
31,2003,BERLEDD001,14,,,,4,73,0
31,2003,HOLCROB001,15,,,,4,38,0
31,2003,JACKRAY001,1,,,,3,77,0
31,2003,KINNERR001,16,,,,3,37,0
31,2003,MEIESHA001,15,,,,1,9,0
31,2002,SIMOJOH001,12,13,113,0,20,371,0
31,2002,MASODER001,14,9,60,0,,,
31,2002,MCCAJUS001,16,6,44,0,13,300,0
31,2002,BERLEDD001,16,,,,13,260,0
31,2002,KINNERR001,15,,,,3,41,0
31,2002,GREEMIK002,15,,,,1,10,0
31,2001,MASODER001,15,20,128,0,34,748,1
31,2001,WALKJOE001,16,14,125,0,3,33,0
31,2001,MCCAJUS001,4,2,29,0,4,70,0
31,2001,BERLEDD001,11,,,,13,253,0
31,2001,COLECHR001,16,,,,11,251,0
31,2001,GREEMIK002,16,,,,2,20,0
31,2001,KINNERR001,13,,,,1,14,0
31,2001,BENNDRE001,14,,,,1,11,0
31,2001,LONGKEV002,15,,,,1,10,0
31,2001,ROLLSAM001,14,,,,1,3,0
31,2000,MASODER001,16,51,662,1,42,1132,0
31,2000,THIGYAN001,12,1,9,0,,,
31,2000,WALKDEN001,15,1,0,0,,,
31,2000,COLECHR001,13,,,,2,54,0
31,2000,THORJOH002,16,,,,1,16,0
31,2000,NEALLOR001,16,,,,1,15,0
31,2000,LEACMIK001,15,,,,1,10,0
31,1999,MASODER001,13,26,225,1,41,805,0
31,1999,PRESROE001,2,8,59,0,5,119,0
31,1999,BYRDISA001,12,2,8,0,2,16,0
31,1999,ROLLSAM001,16,1,23,0,,,
31,1999,THIGYAN001,10,1,21,0,,,
31,1999,GEORSPE001,8,1,18,0,4,63,0
31,1999,SIDNDAI001,16,1,4,0,,,
31,1999,KENTJOE001,8,,,,2,24,0
31,1999,NEALLOR001,16,,,,2,15,0
31,1998,MASODER001,16,31,228,0,8,154,0
31,1998,ARCHMIK001,16,7,52,0,42,913,0
31,1998,THOMROD003,11,,,,3,64,0
31,1998,WYCHFRA001,16,,,,1,10,0
31,1998,ROANMIC001,16,,,,1,4,0
31,1998,HARRJAC002,16,,,,1,3,0
31,1997,GRAYMEL002,11,17,144,0,8,185,0
31,1997,MASODER001,16,13,95,0,26,551,0
31,1997,ARCHMIK001,5,1,5,0,2,24,0
31,1997,ROBEMAR002,14,1,0,0,,,
31,1997,THOMROD003,16,,,,17,346,0
31,1997,ROANMIC001,14,,,,2,20,0
31,1997,HARMRON001,11,,,,1,16,0
31,1997,LAYMJAS001,14,,,,1,5,0
31,1997,WYCHFRA001,16,,,,1,3,0
31,1996,GRAYMEL002,14,22,205,0,50,1224,0
31,1996,FLOYMAL001,16,7,74,0,,,
31,1996,THOMROD003,16,,,,5,80,0
31,1996,HARMRON001,16,,,,4,69,0
31,1996,ARCHMIK001,2,,,,2,24,0
31,1996,MCKEJAM001,14,,,,2,6,0
31,1996,WYCHFRA001,16,,,,2,5,0
31,1996,ROANMIC001,15,,,,1,13,0
31,1995,GRAYMEL002,15,30,303,0,53,1183,0
31,1995,HANNTRA001,16,5,36,0,,,
31,1995,THOMROD003,16,,,,3,48,0
31,1995,LUNDDEN001,7,,,,2,28,0
31,1995,BUTTMAR001,12,,,,2,14,0
31,1995,BOWDJOE001,16,,,,1,6,0
31,1995,LEWIROD001,16,,,,1,5,0
31,1995,WORTBAR001,16,,,,1,-3,0
31,1995,BARNTOM003,15,,,,1,-4,0
31,1994,GIVIERN001,16,37,210,1,1,27,0
31,1994,HANNTRA001,9,9,58,0,5,116,0
31,1994,COLEPAT001,10,2,13,0,,,
31,1994,DISHCRI001,16,1,0,0,,,
31,1994,ROBEMAR002,16,1,0,0,,,
31,1994,MCNATOD001,16,,,,23,481,0
31,1994,MILLJOH002,16,,,,15,282,0
31,1994,JACKSTE003,11,,,,14,285,0
31,1994,WHITLOR001,15,,,,8,167,0
31,1994,TILLSPE001,16,,,,4,51,0
31,1994,BISHBLA001,16,,,,2,18,0
31,1994,TEETMIK001,14,,,,2,9,0
31,1993,DREWWIL001,16,41,275,0,15,293,0
31,1993,MILLJOH002,16,,,,11,230,0
31,1993,COLEPAT001,13,,,,3,37,0
31,1993,BROWGAR001,16,,,,2,29,0
31,1992,SLAUWEB001,12,20,142,0,1,21,0
31,1992,COLEPAT001,14,7,35,0,14,290,0
31,1992,HARRCOR001,5,6,17,0,10,206,0
31,1992,TILLSPE001,16,,,,10,157,0
31,1992,LEWIDAR003,13,,,,8,171,0
31,1992,BROWGAR001,16,,,,1,15,0
31,1992,MONTGLE001,16,,,,1,13,0
31,1992,FLANJOH001,15,,,,1,12,0
31,1991,COLEPAT001,14,22,138,0,13,256,0
31,1991,GIVIERN001,16,11,107,0,,,
31,1991,JACKSTE003,15,1,0,0,,,
31,1991,ROBEMAR002,16,1,0,0,,,
31,1991,DUNCCUR001,16,1,-1,0,,,
31,1991,PINKALL001,16,,,,26,508,0
31,1991,BROWGAR001,11,,,,3,30,0
31,1991,HARRLEO001,9,,,,2,34,0
31,1991,JONEVIC002,14,,,,1,7,0
31,1991,FLANJOH001,16,,,,1,0,0
31,1990,MCNEGER001,16,30,172,0,27,551,0
31,1990,FORDBER001,14,,,,14,219,0
31,1990,PINKALL001,15,,,,4,91,0
31,1990,NORGERI001,16,,,,2,0,0
31,1989,JOHNKEN006,16,19,122,0,21,372,0
31,1989,WHITLOR001,16,,,,17,303,0
31,1989,HARRLEO001,11,,,,14,331,0
31,1989,JOHNTRA001,16,,,,13,224,0
31,1989,MROSBOB001,15,,,,3,46,0
31,1989,WILLDAV005,14,,,,2,8,0
31,1989,FAIRERI001,16,,,,1,1,0
31,1989,LYLEROB001,13,,,,1,0,0
31,1989,MONTGLE001,15,,,,1,0,0
31,1989,VERHCHR001,16,,,,1,0,0
31,1988,JOHNKEN006,13,30,170,0,6,157,0
31,1988,DUNCCUR001,16,4,47,0,1,34,0
31,1988,DREWWIL001,14,2,8,0,1,10,0
31,1988,HARRLEO001,16,,,,34,678,0
31,1988,WHITLOR001,11,,,,8,196,1
31,1988,PINKALL001,16,,,,7,137,0
31,1988,TILLSPE001,16,,,,1,13,0
31,1988,DONAJEF001,16,,,,1,5,0
31,1988,JOHNRIC002,16,,,,1,2,0
31,1987,JOHNKEN006,12,24,196,0,2,24,0
31,1987,DUNCCUR001,10,8,23,0,28,546,0
31,1987,DREWWIL001,12,3,11,0,8,136,0
31,1987,WALTJOE002,5,2,19,0,1,18,0
31,1987,PINKALL001,8,,,,17,322,0
31,1987,HUNTHER001,3,,,,4,79,0
31,1987,HARRLEO001,3,,,,3,87,0
31,1987,VALEIRA001,7,,,,1,13,0
31,1987,DAVIJOH002,6,,,,1,0,0
31,1987,FULLWIL001,12,,,,1,0,0
31,1987,TILLSPE001,5,,,,1,0,0
31,1986,DREWWIL001,15,34,262,0,25,500,0
31,1986,GIVIERN001,15,8,80,0,,,
31,1986,PINKALL001,16,1,-1,0,26,519,0
31,1986,TASKSTE001,2,,,,3,65,0
31,1986,WOOLBUT001,10,,,,2,38,0
31,1986,RILEAVO001,16,,,,2,17,0
31,1986,MADSLYN001,15,,,,1,0,0
31,1985,DREWWIL001,14,24,215,0,26,642,0
31,1985,DONAJEF001,16,6,35,0,5,93,0
31,1985,TASKSTE001,7,,,,17,447,0
31,1985,WALLHER001,6,,,,12,234,0
31,1985,BROWSTE001,15,,,,2,45,0
31,1985,WILLJAM008,16,,,,2,21,0
31,1985,HILLDRE001,16,,,,1,22,0
31,1985,LYDAALL001,13,,,,1,6,0
31,1985,BRIETOM001,16,,,,1,5,0
31,1984,ROACCAR001,16,26,152,0,30,679,0
31,1984,WALLHER001,14,,,,15,289,0
31,1984,ALLEPAT001,16,,,,11,210,0
31,1984,WILLRIC002,7,,,,5,84,0
31,1984,JOYNWIL001,10,,,,3,57,0
31,1984,BROWSTE001,16,,,,3,17,0
31,1984,THOMTED001,16,,,,1,16,0
31,1984,WILLJAM008,16,,,,1,0,0
31,1983,ROACCAR001,16,20,159,0,34,641,1
31,1983,BROWSTE001,16,,,,31,795,1
31,1983,WALLHER001,16,,,,9,110,0
31,1983,DRESCHR001,16,,,,4,40,0
31,1983,MORILAR001,16,,,,2,25,0
31,1983,TULLWIL001,16,,,,1,16,0
31,1983,HUNTDAR001,16,,,,1,12,0
31,1983,MCCLMIK002,16,,,,1,11,0
31,1983,RILEAVO001,16,,,,0,26,0
31,1982,ROACCAR001,9,19,104,0,21,441,0
31,1982,ALLEGAR001,7,,,,15,292,0
31,1982,TULLWIL001,9,,,,5,91,0
31,1982,WILSTIM001,9,,,,2,40,0
31,1982,RILEAVO001,9,,,,1,27,0
31,1982,THOMRIC003,9,,,,1,7,0
31,1982,SMITTIM001,9,,,,0,7,0
31,1981,ROACCAR001,16,39,296,0,28,769,1
31,1981,TULLWIL001,16,2,29,0,32,779,1
31,1981,WILSTIM001,16,,,,3,41,0
31,1981,ARMSADG001,16,,,,3,36,0
31,1981,HUNTDAR001,16,,,,3,19,0
31,1981,WILSJCA001,16,,,,2,27,0
31,1981,RILEAVO001,16,,,,1,51,0
31,1980,ROACCAR001,16,47,384,0,37,746,0
31,1980,GROTJEF001,16,1,0,0,12,216,0
31,1980,BARBMIK001,16,,,,1,12,0
31,1980,CARPROB001,15,,,,1,7,0
31,1980,BINGGRE001,16,,,,1,0,0
31,1980,SMITTIM001,16,,,,1,0,0
31,1979,ELLERIC001,13,31,203,0,24,514,0
31,1979,JOHNBIL008,2,4,17,0,4,37,0
31,1979,MERKGUI001,16,2,6,0,2,22,0
31,1979,COLERON001,14,1,-5,0,16,321,0
31,1979,HARTCAR001,16,,,,13,238,0
31,1979,CARPROB001,16,,,,2,34,0
31,1979,WILSTIM001,16,,,,2,30,0
31,1979,GROTJEF001,6,,,,1,21,0
31,1979,KINGKEN001,12,,,,1,17,0
31,1979,CASTRIC001,16,,,,1,0,0
31,1979,STEMGRE001,16,,,,1,0,0
31,1978,COLERON001,15,16,142,0,2,40,0
31,1978,MERKGUI001,12,13,132,0,,,
31,1978,WOODROB003,3,9,82,0,3,59,0
31,1978,JOHNBIL008,5,8,60,0,4,73,0
31,1978,DIRDJOH001,16,,,,32,780,0
31,1978,POOLLAR001,9,,,,4,107,0
31,1978,DAVIANT001,2,,,,4,98,0
31,1978,TURNROB001,4,,,,4,69,0
31,1978,DUNCBRI001,5,,,,2,38,0
31,1978,WILSTIM001,16,,,,2,29,0
31,1978,CARPROB001,11,,,,1,11,0
31,1977,JOHNBIL008,14,35,539,2,25,630,1
31,1977,STEMGRE001,9,1,0,0,,,
31,1977,ANDEWAR001,8,,,,8,182,0
31,1977,VOIGMIK001,14,,,,8,156,0
31,1977,WILSTIM001,10,,,,2,33,0
31,1977,FOSTEDD001,14,,,,1,31,0
31,1977,STRIART001,13,,,,1,15,0
31,1977,THOMTED001,14,,,,1,9,0
31,1976,JOHNBIL008,14,38,403,0,26,579,0
31,1976,COLERON001,13,7,91,1,,,
31,1976,WHITCLA001,14,3,10,0,,,
31,1976,TAYLALT001,11,,,,15,302,0
31,1976,JOHNALA002,14,,,,8,150,0
31,1976,HARDDON001,13,,,,7,171,0
31,1976,BAKEMEL001,8,,,,1,15,0
31,1976,BEIRJIM001,7,,,,1,12,0
31,1975,JOHNBIL008,14,40,612,3,33,798,1
31,1975,COTNMAR001,14,2,8,0,10,189,0
31,1975,COLERON001,14,1,0,0,8,149,0
31,1975,RODGWIL001,14,,,,1,13,0
31,1975,WHITCLA001,14,,,,1,0,0
31,1975,THOMTED001,14,,,,1,-5,0
31,1974,JOHNBIL008,14,30,409,0,29,785,0
31,1974,SEVEJEF001,14,11,86,0,6,108,0
31,1974,GRESBOB001,14,,,,9,180,0
31,1974,WASHVIC001,12,,,,7,177,0
31,1974,COLERON001,13,,,,3,91,0
31,1974,WHITCLA001,14,,,,3,37,0
31,1974,AMUNGEO001,14,,,,2,17,0
31,1974,JOHNALA002,14,,,,1,14,0
31,1974,SAULRON001,14,,,,1,10,0
31,1974,JONEHAR001,11,,,,1,0,0
31,1973,SEVEJEF001,14,16,126,0,1,17,0
31,1973,HAYMALV001,6,14,101,0,28,703,0
31,1973,GRESBOB001,13,,,,27,723,1
31,1973,HINTEDD001,11,,,,8,141,0
31,1973,EAGLLAR001,11,,,,3,76,0
31,1973,FANUMIK001,13,,,,3,40,0
31,1973,BLAHJOE001,12,,,,2,41,0
31,1973,JOLLLEW001,10,,,,2,41,0
31,1973,RICEFLO001,7,,,,2,17,0
31,1972,HOUSKEN001,14,25,148,0,,,
31,1972,MOORZEK001,8,7,15,0,1,22,0
31,1972,JOHNALA002,14,2,0,0,7,154,0
31,1972,RODGWIL001,14,,,,17,335,0
31,1972,JOHNBEN001,14,,,,13,230,0
31,1972,JOLLLEW001,7,,,,11,267,0
31,1972,COLELIN002,2,,,,2,41,0
31,1972,HOLMROB001,6,,,,2,39,0
31,1972,GRANHOY001,13,,,,1,5,0
31,1971,HOUSKEN001,14,16,91,0,,,
31,1971,COLELIN002,14,14,107,0,32,834,0
31,1971,RICEFLO001,14,2,0,0,1,0,0
31,1971,MOORZEK001,13,,,,10,214,0
31,1971,BURRKEN001,13,,,,8,157,0
31,1971,HOLMROB001,8,,,,5,129,0
31,1971,RICHMIK001,7,,,,1,26,0
31,1971,JOINCHA001,14,,,,1,25,0
31,1971,WALSWAR001,13,,,,1,24,0
31,1970,LEVIJER001,14,25,213,0,26,598,0
31,1970,RICHMIK001,14,10,30,0,,,
31,1970,HOUSKEN001,14,4,13,0,,,
31,1970,BEIRJIM001,14,1,1,0,,,
31,1970,DAWKJOE001,14,1,0,0,,,
31,1970,JOHNBEN001,14,,,,15,320,0
31,1970,MOORZEK001,14,,,,7,190,0
31,1970,DAVIDON003,14,,,,2,0,0
31,1970,DRUNELB001,14,,,,1,25,0
31,1970,HOPKROY001,12,,,,1,20,0
31,1970,LEWIJES001,10,,,,1,15,0
31,1970,GRANHOY001,5,,,,1,0,0
31,1970,REEDALV001,13,,,,1,0,0
